Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
PORTEIRÃO,2026-06-20,0.8,0,6,5,1,0.002961620761914,-17.91222565304729,-50.164965023771295,3.433333333333333,0.3667842904446824,BAIXO
VIANÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0007620026492882,-16.848283967930477,-48.46851922795139,2.1052631578947367,0.3667576901754047,BAIXO
LEOPOLDO DE BULHÕES,2026-06-20,0.0,4,6,5,1,0.0009037705840395,-16.556636131106096,-48.89337232999825,1.9428571428571428,0.3626974401125028,BAIXO
MOSSÂMEDES,2026-06-20,0.0,6,6,5,1,0.002096984034863,-16.138102134284225,-50.1950255261411,1.875,0.3597400945308155,BAIXO
RIALMA,2026-06-20,0.0,3,6,5,1,0.0012478531756755,-15.319958184167618,-49.53010326892392,1.5483870967741935,0.3570188366640245,BAIXO
MONTIVIDIU,2026-06-20,0.0,4,6,5,1,0.0017492095699262,-17.302834146829042,-51.19610715003383,1.625,0.3552994778757592,BAIXO
RUBIATABA,2026-06-20,0.0,3,6,5,1,0.0012448996770349,-15.197347826385103,-49.85541149603293,2.3846153846153846,0.3521277624327241,BAIXO
ARENÓPOLIS,2026-06-20,0.0,3,6,5,1,0.0016960465943945,-16.361902054815086,-51.55715988814804,2.2413793103448274,0.3382068813026069,BAIXO
NOVA IGUAÇU DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0017403490740043,-14.335840325249317,-49.31212409374217,2.3043478260869565,0.3343588565975504,BAIXO
BRITÂNIA,2026-06-20,0.0,3,6,5,1,0.0024949679766909,-15.098256086081884,-51.20240394542521,1.631578947368421,0.33236069184154726,BAIXO
ITAPIRAPUÃ,2026-06-20,0.0,3,6,5,1,0.0013726384932431,-15.75718984044679,-50.7465760866374,2.4242424242424243,0.3319872656159389,BAIXO
CAÇU,2026-06-20,0.3,0,6,5,1,0.0017366572007035,-18.69115169498673,-51.169522816602274,4.6,0.3274895030030689,BAIXO
PONTALINA,2026-06-20,0.0,4,6,5,1,0.0014390922126578,-17.54112629308756,-49.56409835329973,1.3846153846153846,0.3239608291579043,BAIXO
GAMELEIRA DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0005648566150247,-16.393084698423134,-48.71174726623623,2.0303030303030303,0.32335292409350647,BAIXO
SANTA FÉ DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0017765294323523,-15.695835336846852,-51.16880663261477,4.266666666666667,0.32131386419454877,BAIXO
MAMBAÍ,2026-06-20,0.0,3,6,5,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.32102346007436044,BAIXO
QUIRINÓPOLIS,2026-06-20,1.1,0,6,5,1,0.0039104322002235,-18.344498864270253,-50.57761418506451,3.3095238095238093,0.31944205742545106,BAIXO
HIDROLINA,2026-06-20,0.0,3,6,5,1,0.0009628405568526,-14.78351237067298,-49.29993852784245,2.740740740740741,0.3189527876514187,BAIXO
DIORAMA,2026-06-20,0.0,4,6,5,1,0.0011001782436429,-16.22661972062711,-51.389931230721885,4.384615384615385,0.3180383198743311,BAIXO
FAZENDA NOVA,2026-06-20,0.0,7,6,5,1,0.0038077981224609,-16.080235263157753,-50.93137671149489,2.647058823529412,0.31553897969925115,BAIXO
URUANA,2026-06-20,0.0,3,6,5,1,0.0009901604192786,-15.537768557761284,-49.65225244233562,2.5294117647058822,0.3135848851749366,BAIXO
PILAR DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0022653334573802,-14.563053642806697,-49.51029317946296,1.4210526315789471,0.31268319393206534,BAIXO
PETROLINA DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0007716015198704,-16.11674724559263,-49.318512368591655,3.56,0.31085617052190007,BAIXO
GUARINOS,2026-06-20,0.0,3,6,5,1,0.0012316089331519,-14.677563689499642,-49.737239130745,2.75,0.3081712823453071,BAIXO
SIMOLÂNDIA,2026-06-20,0.0,2,6,5,1,0.0011799227069405,-14.434586326028946,-46.58882654789143,2.5789473684210527,0.306445113213937,BAIXO
GOIANÁPOLIS,2026-06-20,0.0,4,6,5,1,0.0013534407520788,-16.52798048733482,-49.09369703759325,1.7692307692307692,0.30616795541801256,BAIXO
CAMPOS VERDES,2026-06-20,0.0,3,6,5,1,0.0009022938347192,-14.200869051269477,-49.67078102066461,3.28,0.3038942671128526,BAIXO
JANDAIA,2026-06-20,0.0,4,6,5,1,0.0011570330924755,-17.140823818775164,-50.18439081477384,3.55,0.3011832957801814,BAIXO
MAURILÂNDIA,2026-06-20,0.4,0,6,5,1,0.0023303104274746,-18.03750092993941,-50.36063856125698,4.36,0.29840693175137023,BAIXO
SÃO FRANCISCO DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.29418289127386016,BAIXO
OUVIDOR,2026-06-20,0.0,4,6,5,1,0.0006859500592914,-18.22269684670895,-47.73785347238525,1.36,0.2916962318132089,BAIXO
ALTO HORIZONTE,2026-06-20,0.0,3,6,5,1,0.0009111543306412,-14.162393972965113,-49.45279801107309,2.4705882352941178,0.29137585391410686,BAIXO
VICENTINÓPOLIS,2026-06-20,0.3,0,6,5,1,0.0018865472567166,-17.717102371829977,-49.92046965643163,4.85,0.2874786062119995,BAIXO
ABADIA DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0004105363110506,-16.78893560640398,-49.43279950787229,1.7179487179487178,0.2862435780322198,BAIXO
TEREZÓPOLIS DE GOIÁS,2026-06-20,0.0,6,6,5,1,0.0007612642746281,-16.451781768427683,-49.07980840150495,2.125,0.27537824948373535,BAIXO
NERÓPOLIS,2026-06-20,0.0,6,6,5,1,0.0010041895378217,-16.425056587028248,-49.17034091583095,1.8571428571428568,0.27452343159032744,BAIXO
SANTA RITA DO ARAGUAIA,2026-06-20,0.2,0,6,5,1,0.0016871860984725,-17.30441364463477,-53.10068255768836,2.236842105263158,0.27339632878261344,BAIXO
PROFESSOR JAMIL,2026-06-20,0.0,6,6,5,1,0.0010381547721892,-17.327766046172016,-49.24779400353557,2.333333333333333,0.2711313337727678,BAIXO
GOIANIRA,2026-06-20,0.0,4,6,5,1,0.0006224498385174,-16.508575399186565,-49.41469315151372,1.4594594594594594,0.2709442936382824,BAIXO
PEROLÂNDIA,2026-06-20,0.2,0,6,5,1,0.0024462352491202,-17.53130275403183,-52.205615580294655,2.4074074074074074,0.27073465890440596,BAIXO
GOIANDIRA,2026-06-20,0.0,6,6,5,1,0.0006940721805532,-18.109377022796597,-48.1276924891904,1.5555555555555556,0.2640727834725906,BAIXO
AURILÂNDIA,2026-06-20,0.0,4,6,5,1,0.00081516562482,-16.694217641941965,-50.54701395836094,3.333333333333333,0.2593701527820282,BAIXO
ESTRELA DO NORTE,2026-06-20,0.0,3,6,5,1,0.0006290952104589,-13.815008598965576,-49.04348551590312,3.269230769230769,0.2593614074714924,BAIXO
MAIRIPOTABA,2026-06-20,0.0,4,6,5,1,0.0006999791778345,-17.295161367113327,-49.44670063542476,3.347826086956522,0.257494990991893,BAIXO
ITAJÁ,2026-06-20,1.3,0,6,5,1,0.0019995185797215,-19.086946202574843,-51.34562507108249,2.5384615384615383,0.25590222587401684,BAIXO
IPIRANGA DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.2527826815738314,BAIXO
JAUPACI,2026-06-20,0.0,3,6,5,1,0.0010263407776266,-16.20973022325548,-51.05550430467066,4.142857142857143,0.2505226717570711,BAIXO
CARMO DO RIO VERDE,2026-06-20,0.0,3,6,5,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.2492617934812737,BAIXO
SANTO ANTÔNIO DA BARRA,2026-06-20,0.2,0,6,5,1,0.0012611439195585,-17.55961474151254,-50.63551540775774,3.2962962962962963,0.2477237673804248,BAIXO
CACHOEIRA DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0008033516302574,-16.743051878299504,-50.687902715799886,1.9047619047619049,0.23315894995337427,BAIXO
PANAMÁ,2026-06-20,0.3,0,6,5,1,0.0011511260951942,-18.199317807602675,-49.40058551258638,2.875,0.23093311876304734,BAIXO
DAVINÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0007597875253077,-18.113605118464037,-47.53297332981958,2.357142857142857,0.22333497832797447,BAIXO
CACHOEIRA ALTA,2026-06-20,0.9,0,6,5,1,0.0012825567847032,-18.461936889018936,-50.98679602687277,3.4827586206896552,0.22268504069647294,BAIXO
PORTELÂNDIA,2026-06-20,0.2,0,6,5,1,0.001209457693347,-17.363742774222114,-52.70044038012558,2.230769230769231,0.22265435997183197,BAIXO
VARJÃO,2026-06-20,0.0,5,6,5,1,0.0008159039994801,-17.057239672517852,-49.63849902778105,1.9166666666666667,0.22187747093421237,BAIXO
CHAPADÃO DO CÉU,2026-06-20,0.8,0,6,5,1,0.0062939056032299,-18.41837474627293,-52.650980123044505,15.272727272727272,0.2192731593647247,BAIXO
CASTELÂNDIA,2026-06-20,0.6,0,6,5,1,0.0014516445818805,-18.147960130853747,-50.30679359237395,2.7222222222222223,0.2189604653075555,BAIXO
CRISTIANÓPOLIS,2026-06-20,0.0,5,6,5,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.20900993005962634,BAIXO
ARAGOIÂNIA,2026-06-20,0.0,6,6,5,1,0.0003322685970733,-16.91901903566752,-49.41650422930775,1.4666666666666666,0.20803788609050658,BAIXO
TURVÂNIA,2026-06-20,0.0,4,6,5,1,0.0005109552648328,-16.5749332857626,-50.13386843949185,2.9166666666666665,0.20712620238385065,BAIXO
SÃO LUÍS DE MONTES BELOS,2026-06-20,0.0,4,6,5,1,0.0005833159815288,-16.469151982594024,-50.3923408472066,2.25,0.20242729074277238,BAIXO
CERES,2026-06-20,0.0,4,6,5,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.19946334255285322,BAIXO
RIO QUENTE,2026-06-20,0.0,4,6,5,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.19833817907179588,BAIXO
CROMÍNIA,2026-06-20,0.0,4,6,5,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.19439094658097478,BAIXO
EDEALINA,2026-06-20,0.0,5,6,5,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.18888050723981628,BAIXO
CATURAÍ,2026-06-20,0.0,6,6,5,1,0.0004157049336718,-16.46434919145576,-49.55619428460128,2.125,0.1864092989789723,BAIXO
AMORINÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.18609772056960588,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-20,0.0,4,6,5,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.185602102842372,BAIXO
HEITORAÍ,2026-06-20,0.0,3,6,5,1,0.0004681295345433,-15.737018243255712,-49.79072401383959,1.8,0.18523162386310846,BAIXO
ARAGARÇAS,2026-06-20,1.0,0,6,5,1,0.0016207323790579,-15.9954744133776,-52.195114826594455,1.809523809523809,0.18500689029657602,BAIXO
ITAUÇU,2026-06-20,0.0,4,6,5,1,0.0005353216286182,-16.19395275886309,-49.59347382261099,1.8,0.18122475844333094,BAIXO
CACHOEIRA DOURADA,2026-06-20,0.2,0,6,5,1,0.0009392125677274,-18.46651639403071,-49.55177475564167,2.5,0.18049592733691136,BAIXO
INACIOLÂNDIA,2026-06-20,0.6,0,6,5,1,0.0013017545258674,-18.422363375480977,-49.93462547993578,7.142857142857143,0.1793742627274169,BAIXO
CUMARI,2026-06-20,0.0,4,6,5,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.17896368238155697,BAIXO
AVELINÓPOLIS,2026-06-20,0.0,6,6,5,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.17663884615769715,BAIXO
TRÊS RANCHOS,2026-06-20,0.0,4,6,5,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.17581078810474707,BAIXO
MARZAGÃO,2026-06-20,0.0,4,6,5,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.1757809521684327,BAIXO
MOIPORÁ,2026-06-20,0.0,4,6,5,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.16633276895228793,BAIXO
BURITINÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0005914381027906,-14.42314966215634,-46.33303829144667,1.6,0.16621174243723288,BAIXO
BONFINÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.16389924238855247,BAIXO
BURITI ALEGRE,2026-06-20,0.0,4,6,5,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.15700248705981726,BAIXO
DAMIANÓPOLIS,2026-06-20,0.0,3,6,5,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.15417950022647417,BAIXO
NAZÁRIO,2026-06-20,0.0,6,6,5,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.1512941234145448,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.15098128289785953,BAIXO
ISRAELÂNDIA,2026-06-20,0.0,6,6,5,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.14939555817595981,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-20,0.0,5,6,5,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.1484384716351243,BAIXO
APARECIDA DO RIO DOCE,2026-06-20,1.3,0,6,5,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.14734985229292763,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.14016955576003493,BAIXO
NOVA VENEZA,2026-06-20,0.0,4,6,5,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.13665068947035622,BAIXO
PALMINÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.12915470154929792,BAIXO
FIRMINÓPOLIS,2026-06-20,0.0,4,6,5,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.12802428235561245,BAIXO
BRAZABRANTES,2026-06-20,0.0,6,6,5,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.12638862771363069,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.12445631635462048,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-20,0.0,6,6,5,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.121960262577634,BAIXO
CALDAZINHA,2026-06-20,0.0,5,6,5,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.11686127502186401,BAIXO
ITAGUARU,2026-06-20,0.0,4,6,5,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.11633342595131853,BAIXO
CAMPESTRE DE GOIÁS,2026-06-20,0.0,6,6,5,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.11485250957514033,BAIXO
NOVA AMÉRICA,2026-06-20,0.0,3,6,5,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.11365642431292133,BAIXO
OURO VERDE DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.11357480511398871,BAIXO
ITAGUARI,2026-06-20,0.0,3,6,5,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.11335963255989066,BAIXO
SANCLERLÂNDIA,2026-06-20,0.0,4,6,5,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.11184797279651547,BAIXO
SÃO PATRÍCIO,2026-06-20,0.0,3,6,5,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.10317943311803854,BAIXO
JOVIÂNIA,2026-06-20,0.1,0,6,5,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.10144390686450169,BAIXO
SANTA ROSA DE GOIÁS,2026-06-20,0.0,3,6,5,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.09412856400350027,BAIXO
DAMOLÂNDIA,2026-06-20,0.0,4,6,5,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.0877650450451067,BAIXO
NOVA AURORA,2026-06-20,0.0,4,6,5,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.08726391392432095,BAIXO
LAGOA SANTA,2026-06-20,1.7,0,6,5,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.084150741920946,BAIXO
RIANÁPOLIS,2026-06-20,0.0,3,6,5,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.07281075145492598,BAIXO
ANHANGUERA,2026-06-20,0.0,4,6,5,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.07067725363641311,BAIXO
CÓRREGO DO OURO,2026-06-20,0.0,4,6,5,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.06736855484482054,BAIXO
NOVO BRASIL,2026-06-20,0.0,3,6,5,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.06496116152587703,BAIXO
TAQUARAL DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.06154058017860127,BAIXO
AMERICANO DO BRASIL,2026-06-20,0.0,4,6,5,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.06056784791372812,BAIXO
BURITI DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.05983266316453776,BAIXO
ARAÇU,2026-06-20,0.0,5,6,5,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.0567670621939807,BAIXO
PALMELO,2026-06-20,0.0,5,6,5,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.05587452005906228,BAIXO
ADELÂNDIA,2026-06-20,0.0,4,6,5,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.05317528463557725,BAIXO
PARANAIGUARA,2026-06-20,0.8,0,6,5,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.04985272196293772,BAIXO
GUARAÍTA,2026-06-20,0.0,3,6,5,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.04856050855289444,BAIXO
JESÚPOLIS,2026-06-20,0.0,3,6,5,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.048355133648812,BAIXO
ALOÂNDIA,2026-06-20,0.0,5,6,5,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.00036149574578067884,BAIXO
ÁGUA LIMPA,2026-06-20,0.0,4,6,5,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.00024410863589101475,BAIXO
NIQUELÂNDIA,2026-06-21,0.0,4,6,6,1,0.0702666861597576,-14.555710756178348,-48.323001755813664,16.54513888888889,0.9666329680549464,ALTO
CAVALCANTE,2026-06-21,0.0,4,6,6,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9378386810739894,ALTO
CRISTALINA,2026-06-21,0.0,5,6,6,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.8752130670920946,ALTO
FORMOSA,2026-06-21,0.0,4,6,6,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8529629290213302,ALTO
BARRO ALTO,2026-06-21,0.0,4,6,6,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.8516715134450021,ALTO
LUZIÂNIA,2026-06-21,0.0,5,6,6,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8377567399095867,ALTO
IPAMERI,2026-06-21,0.0,6,6,6,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8263972904096027,ALTO
PORANGATU,2026-06-21,0.0,3,6,6,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.8106988157974945,ALTO
MINEIROS,2026-06-21,0.3,0,6,6,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.7956559581724099,ALTO
PLANALTINA,2026-06-21,0.0,4,6,6,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.7909916367814054,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-21,0.0,4,6,6,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.790836949090451,ALTO
NOVA CRIXÁS,2026-06-21,0.0,4,6,6,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.7751948414214428,ALTO
FLORES DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.7531423206739116,ALTO
CAIAPÔNIA,2026-06-21,0.6,0,6,6,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.7464805790964384,ALTO
JATAÍ,2026-06-21,0.2,0,6,6,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.733989328609346,ALTO
PADRE BERNARDO,2026-06-21,0.0,4,6,6,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.7145406719626965,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.7084183339291475,ALTO
RIO VERDE,2026-06-21,0.4,0,6,6,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.7034263673268903,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-21,0.0,3,6,6,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.695547247788843,MÉDIO
ALTO PARAÍSO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.6859677697531718,MÉDIO
URUAÇU,2026-06-21,0.0,5,6,6,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.678027907885522,MÉDIO
SÃO DOMINGOS,2026-06-21,0.0,3,6,6,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.6691574510745973,MÉDIO
MINAÇU,2026-06-21,0.0,4,6,6,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.6659636734063872,MÉDIO
CRIXÁS,2026-06-21,0.0,4,6,6,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.6645377774574124,MÉDIO
NOVA ROMA,2026-06-21,0.0,4,6,6,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.6332017194640106,MÉDIO
PARAÚNA,2026-06-21,0.2,0,6,6,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.6314638404299957,MÉDIO
ÁGUA FRIA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.6261115200905217,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-21,0.0,7,6,6,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.6174453880202653,MÉDIO
ANÁPOLIS,2026-06-21,0.0,5,6,6,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.6071455803118486,MÉDIO
SILVÂNIA,2026-06-21,0.0,5,6,6,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.6038287292485294,MÉDIO
CATALÃO,2026-06-21,0.1,0,6,6,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.5968909312237132,MÉDIO
VILA BOA,2026-06-21,0.0,7,6,6,1,0.0051088142736682,-14.984552679127855,-47.06563145675107,4.597402597402597,0.5884026812209228,MÉDIO
APARECIDA DE GOIÂNIA,2026-06-21,0.0,5,6,6,1,0.0013357197602349,-16.80602601231046,-49.24588428522596,1.7731958762886595,0.5876660343563357,MÉDIO
VILA PROPÍCIO,2026-06-21,0.0,4,6,6,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.5847324263335463,MÉDIO
JUSSARA,2026-06-21,0.3,0,6,6,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.5787478610039474,MÉDIO
ITUMBIARA,2026-06-21,0.2,0,6,6,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.5781553339808456,MÉDIO
SERRANÓPOLIS,2026-06-21,0.1,0,6,6,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.5772439698794598,MÉDIO
PIRENÓPOLIS,2026-06-21,0.0,4,6,6,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.5734903379632242,MÉDIO
MIMOSO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.5651625176547196,MÉDIO
GOIÁS,2026-06-21,0.0,5,6,6,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.5603869295223742,MÉDIO
ALVORADA DO NORTE,2026-06-21,0.0,4,6,6,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.5577053307319522,MÉDIO
POSSE,2026-06-21,0.0,5,6,6,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.544114775807926,MÉDIO
COLINAS DO SUL,2026-06-21,0.0,4,6,6,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.5373037542957495,MÉDIO
ARUANÃ,2026-06-21,0.0,4,6,6,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.5344503116135365,MÉDIO
ARAGUAPAZ,2026-06-21,0.0,4,6,6,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.5343111553019542,MÉDIO
SÍTIO D'ABADIA,2026-06-21,0.0,4,6,6,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.5328831100945616,MÉDIO
JARAGUÁ,2026-06-21,0.0,4,6,6,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.5324339537773455,MÉDIO
ABADIÂNIA,2026-06-21,0.0,5,6,6,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.5311028292055968,MÉDIO
SENADOR CANEDO,2026-06-21,0.0,7,6,6,1,0.0015070226813928,-16.72174558705297,-49.12425814633367,2.8767123287671232,0.5272938021825382,MÉDIO
CAMPINAÇU,2026-06-21,0.0,3,6,6,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.5268714681444131,MÉDIO
GOIÂNIA,2026-06-21,0.3,0,6,6,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.5202360561421208,MÉDIO
COCALZINHO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.517923366207732,MÉDIO
