Cell_Lat,Cell_Lon,Cell_Freq,Nearest_Municipio,Data,DiaSemChuva,Precipitacao,Mes,DiaSemana,Estacao_Seca,media_focos_mes_hist,prob_fogo,risco
-13.2,-47.5,0.0001114945736846,CAVALCANTE,2026-06-19,2,0.0,6,4,1,0.0,0.00012190573755306744,BAIXO
-14.1,-50.9,0.0003440825916359,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00012130140582396515,BAIXO
-14.0,-50.9,5.168622621141439e-06,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00012130140582396515,BAIXO
-14.1,-47.3,0.0003366988450343,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00012064408929431725,BAIXO
-14.0,-47.7,0.0009842534219973,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00012064408929431725,BAIXO
-14.0,-47.6,0.0009318288211257,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00012064408929431725,BAIXO
-13.9,-48.0,0.0016044881365343,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,0.0,0.00012064408929431725,BAIXO
-13.8,-48.1,0.002422607259995,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,0.0,0.00012064408929431725,BAIXO
-14.2,-50.9,0.000131430689509,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.0001202727647307126,BAIXO
-13.1,-46.4,0.000606943970654,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.0,0.00011951858770975338,BAIXO
-12.8,-46.4,3.322685970733782e-05,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.0,0.00011951858770975338,BAIXO
-14.2,-46.8,5.980834747320808e-05,IACIARA,2026-06-19,2,0.0,6,4,1,0.0,0.00011779656330548183,BAIXO
-14.2,-46.0,8.12212126179369e-06,MAMBAÍ,2026-06-19,2,0.0,6,4,1,0.0,0.00011779656330548183,BAIXO
-15.4,-50.5,0.0002340647672716,FAINA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.4,-50.2,0.0002200356487285,FAINA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.4,-49.9,2.215123980489188e-05,SÃO PATRÍCIO,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.3,-51.2,4.208735562929457e-05,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.3,-50.2,0.0002429252631936,ARAGUAPAZ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.3,-50.1,0.000235541516592,MORRO AGUDO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.2,-51.7,6.350022077402338e-05,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.2,-50.4,7.974446329761077e-05,ARAGUAPAZ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.1,-51.3,0.0001114945736846,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.1,-50.2,0.0007332060375419,ARAGUAPAZ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-51.5,9.598870582119815e-06,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-51.4,0.0010041895378217,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-51.3,0.0001594889265952,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-51.2,0.0002141286514472,BRITÂNIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-50.5,1.2552369222772064e-05,MOZARLÂNDIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-50.4,0.0001683494225171,ARAGUAPAZ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-15.0,-50.3,0.0002813207455221,ARAGUAPAZ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.9,-50.6,0.0001690877971773,MOZARLÂNDIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.8,-50.8,0.0003632803328002,ARUANÃ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.8,-50.2,0.0001395528107708,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.8,-50.1,0.0003773094513433,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.8,-49.9,0.0002148670261074,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.7,-51.0,0.000167611047857,ARUANÃ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.7,-50.3,1.919774116423963e-05,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.7,-50.1,0.0002517857591156,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.6,-50.6,5.685484883255583e-05,MOZARLÂNDIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.5,-51.0,9.155845786021976e-05,ARUANÃ,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.5,-50.2,0.0001439830587317,CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.4,-50.4,6.054672213337114e-05,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.3,-50.6,1.2552369222772064e-05,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011700910850883881,BAIXO
-14.7,-49.7,0.0002348031419318,GUARINOS,2026-06-19,2,0.0,6,4,1,0.0,0.0001166304952237086,BAIXO
-14.7,-49.6,0.0002798439962018,GUARINOS,2026-06-19,2,0.0,6,4,1,0.0,0.0001166304952237086,BAIXO
-14.3,-49.5,0.0002074832795058,ALTO HORIZONTE,2026-06-19,2,0.0,6,4,1,0.0,0.0001166304952237086,BAIXO
-15.1,-49.0,0.0001425063094114,BARRO ALTO,2026-06-19,2,0.0,6,4,1,0.0,0.00011579878476488219,BAIXO
-14.6,-49.3,0.0002237275220294,HIDROLINA,2026-06-19,2,0.0,6,4,1,0.0,0.00011579878476488219,BAIXO
-14.5,-49.3,0.0009163229532623,NOVA IGUAÇU DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011579878476488219,BAIXO
-14.4,-49.4,0.0005678101136653,NOVA IGUAÇU DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011579878476488219,BAIXO
-15.8,-51.9,1.2552369222772064e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.8,-51.7,9.89422044618504e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.8,-51.5,0.0002126519021269,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.8,-50.1,0.0001092794497041,GUARAÍTA,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.7,-51.8,2.9534986406522505e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.7,-51.6,4.3564104949620695e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.7,-51.5,3.765710766831619e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.7,-50.1,3.544198368782701e-05,GUARAÍTA,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.6,-51.8,9.67270804813612e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.6,-51.2,0.000131430689509,SANTA FÉ DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.6,-50.3,0.0005892229788101,FAINA,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-15.5,-50.2,5.980834747320808e-05,FAINA,2026-06-19,2,0.0,6,4,1,0.0,0.00011573246293084944,BAIXO
-13.1,-46.3,0.0009672708048136,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.0,0.00011571589466803872,BAIXO
-13.0,-46.2,0.000874235597633,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.0,0.00011571589466803872,BAIXO
-13.0,-46.1,7.679096465695852e-05,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.0,0.00011571589466803872,BAIXO
-12.9,-46.2,9.155845786021976e-05,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,0.0,0.00011571589466803872,BAIXO
-15.4,-48.3,0.0003012568613465,PADRE BERNARDO,2026-06-19,2,0.0,6,4,1,0.0,0.00011535463341290011,BAIXO
-14.8,-47.4,0.0002621230043578,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,0.0,0.00011492086343507209,BAIXO
-14.5,-47.4,0.0008181191234606,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,0.0,0.00011492086343507209,BAIXO
-15.1,-46.5,3.913385698864232e-05,SÍTIO D'ABADIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-14.9,-46.5,1.107561990244594e-05,SÍTIO D'ABADIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-14.8,-46.5,5.906997281304501e-06,SÍTIO D'ABADIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-14.8,-46.1,0.0004230886802734,SÍTIO D'ABADIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-14.8,-46.0,0.0002606462550375,DAMIANÓPOLIS,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-14.4,-45.9,0.0004061060630896,MAMBAÍ,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-14.3,-45.9,2.510473844554413e-05,MAMBAÍ,2026-06-19,2,0.0,6,4,1,0.0,0.00011487616455223836,BAIXO
-18.0,-52.5,8.860495921956753e-06,MINEIROS,2026-06-19,2,0.0,6,4,1,0.0,0.00011410962283775482,BAIXO
-17.9,-52.6,3.987223164880538e-05,MINEIROS,2026-06-19,2,0.0,6,4,1,0.0,0.00011410962283775482,BAIXO
-17.8,-52.9,3.248848504717476e-05,MINEIROS,2026-06-19,2,0.0,6,4,1,0.0,0.00011410962283775482,BAIXO
-17.7,-52.8,6.12850967935342e-05,MINEIROS,2026-06-19,2,0.0,6,4,1,0.0,0.00011410962283775482,BAIXO
-17.3,-52.6,0.0003278383491123,PORTELÂNDIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011410962283775482,BAIXO
-17.3,-52.5,0.000127000441548,PORTELÂNDIA,2026-06-19,2,0.0,6,4,1,0.0,0.00011410962283775482,BAIXO
-16.5,-51.5,0.00013586093747,ARENÓPOLIS,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-16.4,-52.7,0.0001639191745561,BALIZA,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-16.3,-52.6,0.0013357197602349,BALIZA,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-16.1,-52.5,5.980834747320808e-05,BALIZA,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-16.1,-50.6,4.504085426994682e-05,NOVO BRASIL,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-16.0,-51.7,7.457584067646933e-05,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-16.0,-50.7,1.7720991843913505e-05,NOVO BRASIL,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-15.9,-51.6,0.000199361158244,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-15.9,-51.4,0.0001727796704781,MONTES CLAROS DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-15.9,-51.1,9.377358184070897e-05,SANTA FÉ DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-15.9,-50.8,0.0001447214333919,ITAPIRAPUÃ,2026-06-19,2,0.0,6,4,1,0.0,0.00011384008069777039,BAIXO
-15.8,-49.1,0.0003780478260034,PIRENÓPOLIS,2026-06-19,2,0.0,6,4,1,0.0,0.00011376768837618395,BAIXO
-15.7,-48.8,0.0001107561990244,PIRENÓPOLIS,2026-06-19,2,0.0,6,4,1,0.0,0.00011376768837618395,BAIXO
-15.6,-48.9,0.0001617040505757,PIRENÓPOLIS,2026-06-19,2,0.0,6,4,1,0.0,0.00011376768837618395,BAIXO
-15.5,-49.2,7.974446329761077e-05,RIANÁPOLIS,2026-06-19,2,0.0,6,4,1,0.0,0.00011376768837618395,BAIXO
-15.8,-47.4,3.691873300815313e-06,CABECEIRAS,2026-06-19,2,0.0,6,4,1,0.0,0.00011333132650108834,BAIXO
-15.7,-48.5,7.826771397728464e-05,COCALZINHO DE GOIÁS,2026-06-19,2,0.0,6,4,1,0.0,0.00011333132650108834,BAIXO
-15.5,-48.0,0.0003566349608587,PLANALTINA,2026-06-19,2,0.0,6,4,1,0.0,0.00011333132650108834,BAIXO
-15.7,-46.8,3.101173572684863e-05,CABECEIRAS,2026-06-19,2,0.0,6,4,1,0.0,0.00011328724580430896,BAIXO
-16.1,-47.3,5.168622621141439e-06,CABECEIRAS,2026-06-19,2,0.0,6,4,1,0.0,0.00011190742926771022,BAIXO
-15.9,-46.8,2.9534986406522505e-05,CABECEIRAS,2026-06-19,2,0.0,6,4,1,0.0,0.00011186390233979633,BAIXO
-13.4,-50.7,9.155845786021976e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.4,-50.6,0.0004851121517271,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.4,-50.3,4.208735562929457e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.3,-50.6,0.0001941925356228,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.2,-50.3,4.3564104949620695e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.2,-50.2,0.0001461981827122,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.1,-50.4,2.8796611746359444e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.1,-50.2,5.759322349271889e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.0,-50.6,0.0001055875764033,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.0,-50.5,9.746545514152428e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.0,-50.3,0.000122570193587,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.0,-50.2,5.463972485206664e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.0,-50.1,1.993611582440269e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.9,-50.5,0.0001927157863025,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.9,-50.4,1.698261718375044e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.9,-50.2,4.799435291059908e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.9,-50.0,1.0337245242282878e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.8,-50.5,0.0001196166949464,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.7,-50.5,0.000122570193587,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.7,-50.4,0.0004644376612425,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.6,-50.4,6.940721805532788e-05,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-12.6,-50.3,0.0001690877971773,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,9.428847943165295e-05,BAIXO
-13.0,-49.3,0.0001602273012553,PORANGATU,2026-06-19,1,0.0,6,4,1,0.0,9.417739286156621e-05,BAIXO
-12.8,-49.2,7.383746601630626e-06,PORANGATU,2026-06-19,1,0.0,6,4,1,0.0,9.417739286156621e-05,BAIXO
-13.7,-48.6,0.0008926949641371,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.367243172957591e-05,BAIXO
-14.0,-48.6,0.0003374372196945,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.270295346477051e-05,BAIXO
-14.1,-48.4,0.0002695067509595,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.234737901197326e-05,BAIXO
-13.9,-48.5,0.0012382543050934,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.234737901197326e-05,BAIXO
-13.9,-48.4,0.0014516445818805,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.234737901197326e-05,BAIXO
-13.8,-48.5,0.0004474550440588,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.234737901197326e-05,BAIXO
-13.8,-48.4,0.0005633798657044,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.234737901197326e-05,BAIXO
-14.2,-48.6,0.0002591695057172,CAMPINAÇU,2026-06-19,1,0.0,6,4,1,0.0,9.17284928485768e-05,BAIXO
-13.7,-46.5,0.0009621021821924,SÃO DOMINGOS,2026-06-19,1,0.0,6,4,1,0.0,9.056224626101377e-05,BAIXO
-13.6,-46.4,0.0012478531756755,SÃO DOMINGOS,2026-06-19,1,0.0,6,4,1,0.0,9.056224626101377e-05,BAIXO
-12.5,-50.3,0.0004828970277466,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,0.0,8.800008095525454e-05,BAIXO
-13.4,-46.1,4.651760359027295e-05,SÃO DOMINGOS,2026-06-19,1,0.0,6,4,1,0.0,8.768076911035583e-05,BAIXO
-13.2,-46.3,0.0005626414910442,DIVINÓPOLIS DE GOIÁS,2026-06-19,1,0.0,6,4,1,0.0,8.768076911035583e-05,BAIXO
-19.0,-50.8,2.1412865144728817e-05,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.9,-50.8,5.168622621141439e-06,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.7,-50.9,0.0001107561990244,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.7,-50.8,1.919774116423963e-05,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.7,-50.7,1.7720991843913505e-05,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.6,-50.7,0.0001845936650407,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.6,-50.6,5.980834747320808e-05,PARANAIGUARA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.2,-50.3,0.0003957688178474,CASTELÂNDIA,2026-06-19,0,0.1,6,4,1,0.0,8.639309655137472e-05,BAIXO
-18.7,-52.6,8.343633659842608e-05,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.7,-52.5,2.805823708619638e-05,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.6,-53.0,1.1813994562609002e-05,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.6,-52.9,0.0005020947689108,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.6,-52.8,0.0002178205247481,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.6,-52.6,6.350022077402338e-05,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.5,-52.9,0.0003846931979449,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.5,-52.8,0.000878665845594,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.5,-52.7,0.0002909196161042,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.5,-52.6,8.343633659842608e-05,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.5,-52.5,0.0004371177988165,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.5,-50.6,3.396523436750088e-05,QUIRINÓPOLIS,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.4,-52.9,1.107561990244594e-05,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.4,-52.7,0.0002458787618342,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.4,-51.3,5.759322349271889e-05,APARECIDA DO RIO DOCE,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.4,-51.2,7.752933931712158e-05,APARECIDA DO RIO DOCE,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.4,-50.5,0.0004267805535742,QUIRINÓPOLIS,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.4,-50.4,0.0001469365573724,QUIRINÓPOLIS,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.3,-51.4,8.122121261793689e-05,APARECIDA DO RIO DOCE,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.3,-50.5,0.0005124320141531,QUIRINÓPOLIS,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.2,-51.6,7.90060886374477e-05,APARECIDA DO RIO DOCE,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.2,-51.2,7.974446329761077e-05,APARECIDA DO RIO DOCE,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.1,-52.6,8.12212126179369e-06,CHAPADÃO DO CÉU,2026-06-19,0,0.2,6,4,1,0.0,8.152711242146119e-05,BAIXO
-18.6,-50.9,6.645371941467564e-06,CACHOEIRA ALTA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-18.5,-51.0,7.90060886374477e-05,CACHOEIRA ALTA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-18.5,-50.9,5.0947851551251326e-05,CACHOEIRA ALTA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-18.4,-50.9,6.202347145369726e-05,CACHOEIRA ALTA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-18.3,-50.9,5.611647417239276e-05,CACHOEIRA ALTA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-17.6,-53.2,0.0004718214078441,SANTA RITA DO ARAGUAIA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-17.6,-53.1,0.0004201351816327,SANTA RITA DO ARAGUAIA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-17.5,-53.2,7.826771397728464e-05,SANTA RITA DO ARAGUAIA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-17.3,-52.9,5.611647417239276e-05,SANTA RITA DO ARAGUAIA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-17.0,-53.0,6.940721805532788e-05,SANTA RITA DO ARAGUAIA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-16.9,-53.0,4.208735562929457e-05,SANTA RITA DO ARAGUAIA,2026-06-19,0,0.3,6,4,1,0.0,8.09031170520748e-05,BAIXO
-15.1,-48.9,0.0024669097396047,VILA PROPÍCIO,2026-06-20,3,0.0,6,5,1,21.818181818181817,0.9774595257782942,ALTO
-17.0,-49.8,0.0007140082963776,CEZARINA,2026-06-20,6,0.0,6,5,1,8.363636363636363,0.9520124395140571,ALTO
-16.7,-49.4,0.0010278175269469,ABADIA DE GOIÁS,2026-06-20,4,0.0,6,5,1,8.272727272727273,0.9519055915036239,ALTO
-16.8,-49.4,0.0005840543561889,ABADIA DE GOIÁS,2026-06-20,4,0.0,6,5,1,6.636363636363637,0.935224442415146,ALTO
-16.1,-48.0,0.0006623220701662,VALPARAÍSO DE GOIÁS,2026-06-20,4,0.0,6,5,1,5.090909090909091,0.9109041310096779,ALTO
-16.8,-49.2,0.0008912182148168,APARECIDA DE GOIÂNIA,2026-06-20,4,0.0,6,5,1,4.727272727272728,0.9050824762616521,ALTO
-16.6,-49.4,0.0009488114383095,GOIANIRA,2026-06-20,4,0.0,6,5,1,4.818181818181818,0.9048790916970159,ALTO
-14.8,-48.3,0.0014006967303293,MIMOSO DE GOIÁS,2026-06-20,3,0.0,6,5,1,4.90909090909091,0.9028567056054837,ALTO
-17.1,-47.7,0.0010226489043258,CAMPO ALEGRE DE GOIÁS,2026-06-20,6,0.0,6,5,1,4.454545454545454,0.8985020690115232,ALTO
